clip_id,source,model,profile,sweep_kind,prompt_id,pattern,register,timing_variant,technique,analysis_tier,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,sampling_steps,reference_midi,single_pitch,note_onset_s,midi_path,audio_path,status
scale_mid_short-rep07__t-sustain__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,sustain,real_counterfactual_primary,36,p,32,32,,8414794976596378452,20260826,scale_mid_short-rep07,7,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep07__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep07__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep08__t-sustain__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,sustain,real_counterfactual_primary,36,p,32,32,,7710350254521893862,20260826,scale_mid_short-rep08,8,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep08__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep08__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep01__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,sustain,real_counterfactual_primary,36,mf,64,64,,8916637503902644932,20260826,scale_mid_short-rep01,1,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep01__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep01__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep02__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,sustain,real_counterfactual_primary,36,mf,64,64,,5772993731483631798,20260826,scale_mid_short-rep02,2,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep02__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep02__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep03__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,sustain,real_counterfactual_primary,36,mf,64,64,,2703252911251744809,20260826,scale_mid_short-rep03,3,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep03__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep03__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep04__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,sustain,real_counterfactual_primary,36,mf,64,64,,2671567752565276374,20260826,scale_mid_short-rep04,4,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep04__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep04__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep05__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,sustain,real_counterfactual_primary,36,mf,64,64,,7415418296980324191,20260826,scale_mid_short-rep05,5,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep05__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep05__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep06__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,sustain,real_counterfactual_primary,36,mf,64,64,,6027264788678356307,20260826,scale_mid_short-rep06,6,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep06__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep06__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep07__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,sustain,real_counterfactual_primary,36,mf,64,64,,8414794976596378452,20260826,scale_mid_short-rep07,7,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep07__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep07__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep08__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,sustain,real_counterfactual_primary,36,mf,64,64,,7710350254521893862,20260826,scale_mid_short-rep08,8,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep08__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep08__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep01__t-sustain__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,sustain,real_counterfactual_primary,36,f,96,96,,8916637503902644932,20260826,scale_mid_short-rep01,1,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep01__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep01__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep02__t-sustain__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,sustain,real_counterfactual_primary,36,f,96,96,,5772993731483631798,20260826,scale_mid_short-rep02,2,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep02__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep02__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep03__t-sustain__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,sustain,real_counterfactual_primary,36,f,96,96,,2703252911251744809,20260826,scale_mid_short-rep03,3,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep03__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep03__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep04__t-sustain__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,sustain,real_counterfactual_primary,36,f,96,96,,2671567752565276374,20260826,scale_mid_short-rep04,4,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep04__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep04__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep05__t-sustain__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,sustain,real_counterfactual_primary,36,f,96,96,,7415418296980324191,20260826,scale_mid_short-rep05,5,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep05__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep05__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep06__t-sustain__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,sustain,real_counterfactual_primary,36,f,96,96,,6027264788678356307,20260826,scale_mid_short-rep06,6,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep06__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep06__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep07__t-sustain__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,sustain,real_counterfactual_primary,36,f,96,96,,8414794976596378452,20260826,scale_mid_short-rep07,7,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep07__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep07__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep08__t-sustain__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,sustain,real_counterfactual_primary,36,f,96,96,,7710350254521893862,20260826,scale_mid_short-rep08,8,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep08__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep08__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep01__t-staccato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,p,32,32,,8916637503902644932,20260826,scale_mid_short-rep01,1,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep01__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep01__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep02__t-staccato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,p,32,32,,5772993731483631798,20260826,scale_mid_short-rep02,2,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep02__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep02__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep03__t-staccato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,p,32,32,,2703252911251744809,20260826,scale_mid_short-rep03,3,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep03__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep03__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep04__t-staccato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,p,32,32,,2671567752565276374,20260826,scale_mid_short-rep04,4,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep04__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep04__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep05__t-staccato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,p,32,32,,7415418296980324191,20260826,scale_mid_short-rep05,5,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep05__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep05__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep06__t-staccato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,p,32,32,,6027264788678356307,20260826,scale_mid_short-rep06,6,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep06__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep06__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep07__t-staccato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,p,32,32,,8414794976596378452,20260826,scale_mid_short-rep07,7,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep07__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep07__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep08__t-staccato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,p,32,32,,7710350254521893862,20260826,scale_mid_short-rep08,8,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep08__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep08__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep01__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,mf,64,64,,8916637503902644932,20260826,scale_mid_short-rep01,1,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep01__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep01__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep02__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,mf,64,64,,5772993731483631798,20260826,scale_mid_short-rep02,2,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep02__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep02__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep03__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,mf,64,64,,2703252911251744809,20260826,scale_mid_short-rep03,3,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep03__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep03__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep04__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,mf,64,64,,2671567752565276374,20260826,scale_mid_short-rep04,4,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep04__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep04__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep05__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,mf,64,64,,7415418296980324191,20260826,scale_mid_short-rep05,5,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep05__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep05__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep06__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,mf,64,64,,6027264788678356307,20260826,scale_mid_short-rep06,6,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep06__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep06__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep07__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,mf,64,64,,8414794976596378452,20260826,scale_mid_short-rep07,7,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep07__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep07__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep08__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,mf,64,64,,7710350254521893862,20260826,scale_mid_short-rep08,8,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep08__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep08__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep01__t-staccato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,f,96,96,,8916637503902644932,20260826,scale_mid_short-rep01,1,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep01__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep01__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep02__t-staccato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,f,96,96,,5772993731483631798,20260826,scale_mid_short-rep02,2,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep02__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep02__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep03__t-staccato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,f,96,96,,2703252911251744809,20260826,scale_mid_short-rep03,3,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep03__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep03__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep04__t-staccato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,f,96,96,,2671567752565276374,20260826,scale_mid_short-rep04,4,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep04__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep04__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep05__t-staccato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,f,96,96,,7415418296980324191,20260826,scale_mid_short-rep05,5,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep05__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep05__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep06__t-staccato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,f,96,96,,6027264788678356307,20260826,scale_mid_short-rep06,6,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep06__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep06__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep07__t-staccato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,f,96,96,,8414794976596378452,20260826,scale_mid_short-rep07,7,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep07__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep07__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep08__t-staccato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,staccato,real_counterfactual_primary,40,f,96,96,,7710350254521893862,20260826,scale_mid_short-rep08,8,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep08__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep08__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep01__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,pizzicato,real_counterfactual_primary,43,p,32,32,,8916637503902644932,20260826,scale_mid_short-rep01,1,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep01__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep01__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep02__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,pizzicato,real_counterfactual_primary,43,p,32,32,,5772993731483631798,20260826,scale_mid_short-rep02,2,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep02__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep02__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
scale_mid_short-rep03__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,scale_mid_short,scale,mid,short,pizzicato,real_counterfactual_primary,43,p,32,32,,2703252911251744809,20260826,scale_mid_short-rep03,3,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/scale_mid_short-rep03__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/scale_mid_short-rep03__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
